id,latitude,longitude,price,neighbourhood_cleansed,review_scores_rating,availability_365
14234871,37.78113965,-122.4077661,$250.00 ,South of Market,82,51
16220152,37.76866538,-122.3906166,$120.00 ,South of Market,100,62
851889,37.77576074,-122.4107342,$300.00 ,South of Market,100,8
11124548,37.77378717,-122.4207951,$300.00 ,South of Market,88,88
9158445,37.77451122,-122.4162713,$110.00 ,South of Market,100,19
8760949,37.77230928,-122.4212974,$265.00 ,South of Market,97,353
15711552,37.7879173,-122.3932408,$399.00 ,South of Market,88,178
12205354,37.77861469,-122.4069508,$65.00 ,South of Market,90,29
17120417,37.77817483,-122.4119671,$350.00 ,South of Market,100,70
10599538,37.77816159,-122.4129483,$295.00 ,South of Market,91,365
15717561,37.78594121,-122.3923224,$249.00 ,South of Market,100,287
15842422,37.78881274,-122.3907622,$199.00 ,South of Market,100,18
12811308,37.77892595,-122.4039089,$399.00 ,South of Market,87,313
6437918,37.77619541,-122.4092683,$145.00 ,South of Market,95,330
16497710,37.77671485,-122.4103255,$325.00 ,South of Market,92,56
17260365,37.77628708,-122.4155818,$425.00 ,South of Market,93,308
16546764,37.77760755,-122.4038193,$399.00 ,South of Market,73,343
12974438,37.77659439,-122.4069578,$110.00 ,South of Market,67,213
15038797,37.77426733,-122.4091341,$255.00 ,South of Market,93,162
1225319,37.78241875,-122.4093953,$85.00 ,South of Market,81,355
9910559,37.77533689,-122.4142463,$200.00 ,South of Market,100,274
14826774,37.77717774,-122.4092121,$688.00 ,South of Market,98,43
4111549,37.77696284,-122.4107172,$388.00 ,South of Market,92,321
2488520,37.77840248,-122.4087132,$295.00 ,South of Market,99,337
16381928,37.77392802,-122.4179493,$130.00 ,South of Market,100,31
12777409,37.7768203,-122.3972664,$459.00 ,South of Market,91,320
16087997,37.78094329,-122.3896461,$130.00 ,South of Market,87,190
1276744,37.78022759,-122.4067972,$358.00 ,South of Market,91,328
1807493,37.779132,-122.4046368,$175.00 ,South of Market,93,173
15311518,37.7765178,-122.4161649,$140.00 ,South of Market,100,86
16206151,37.7793979,-122.397159,$37.00 ,South of Market,90,104
472901,37.77296524,-122.4030146,$180.00 ,South of Market,97,330
7337646,37.78133541,-122.4091806,$85.00 ,South of Market,71,359
17894998,37.77595502,-122.4155877,$425.00 ,South of Market,100,313
17501822,37.77546877,-122.4153006,$120.00 ,South of Market,100,27
10500754,37.77427027,-122.392892,$128.00 ,South of Market,94,353
17560599,37.77628859,-122.4131847,$74.00 ,South of Market,100,20
7011937,37.7785757,-122.4091892,$150.00 ,South of Market,80,31
11531732,37.779807,-122.4026881,$161.00 ,South of Market,100,96
17331600,37.7826108,-122.3898068,$299.00 ,South of Market,95,346
14139335,37.78130457,-122.4061229,$170.00 ,South of Market,76,356
882424,37.77788889,-122.4106716,$90.00 ,South of Market,97,138
882409,37.77588548,-122.409023,$80.00 ,South of Market,95,136
14268189,37.78813507,-122.3916818,$295.00 ,South of Market,98,8
11282657,37.77425513,-122.4195083,$205.00 ,South of Market,100,45
17882017,37.77629761,-122.4082431,$91.00 ,South of Market,100,52
6140911,37.77133108,-122.4156673,$80.00 ,South of Market,73,365
1755304,37.78972855,-122.3911901,$550.00 ,South of Market,85,365
10522495,37.77134183,-122.4136532,$250.00 ,South of Market,93,148
1970050,37.78653533,-122.391555,$252.00 ,South of Market,96,365
728486,37.78220136,-122.4039995,$190.00 ,South of Market,97,233
3116919,37.77885638,-122.4097883,$99.00 ,South of Market,89,11
16242493,37.77896796,-122.4035014,$159.00 ,South of Market,96,69
14996410,37.77190853,-122.4216023,$315.00 ,South of Market,93,38
11260839,37.77699766,-122.4118894,$170.00 ,South of Market,83,189
7663003,37.77805975,-122.3991435,$140.00 ,South of Market,96,329
14732061,37.77457001,-122.3959177,$150.00 ,South of Market,100,80
14225205,37.77397078,-122.414815,$185.00 ,South of Market,98,38
2592518,37.77668716,-122.409271,$333.00 ,South of Market,99,144
14323474,37.77584099,-122.4104545,$120.00 ,South of Market,88,61
7180020,37.77944945,-122.4038159,$269.00 ,South of Market,100,52
16289487,37.77770782,-122.4135669,$100.00 ,South of Market,80,131
11947710,37.7772664,-122.4111274,$193.00 ,South of Market,100,16
626349,37.78110812,-122.4059736,$133.00 ,South of Market,95,120
14632987,37.78095288,-122.4045676,$118.00 ,South of Market,95,91
17436294,37.78840343,-122.3928703,$299.00 ,South of Market,100,174
10436163,37.7779365,-122.4123053,$99.00 ,South of Market,86,175
444411,37.78650099,-122.3916431,$350.00 ,South of Market,97,199
8882147,37.7771457,-122.3977029,$78.00 ,South of Market,100,60
14000462,37.78024719,-122.4106533,$140.00 ,South of Market,79,302
17222602,37.776034,-122.4140656,$120.00 ,South of Market,100,48
14241328,37.77673324,-122.4119715,$200.00 ,South of Market,80,89
15025842,37.77689987,-122.409907,$450.00 ,South of Market,98,133
16601458,37.78089513,-122.4051116,$155.00 ,South of Market,94,147
3355334,37.77618998,-122.4140652,$150.00 ,South of Market,100,3
117955,37.77540808,-122.4114224,$450.00 ,South of Market,94,170
14128744,37.78005856,-122.4069674,$89.00 ,South of Market,87,321
7698019,37.77536108,-122.4012348,$89.00 ,South of Market,95,184
9882716,37.7742591,-122.4019178,$260.00 ,South of Market,97,285
10126934,37.77717044,-122.3943248,$150.00 ,South of Market,100,18
508542,37.7818625,-122.3897777,$149.00 ,South of Market,88,24
15193944,37.7786538,-122.4098733,$90.00 ,South of Market,98,291
14717626,37.77937194,-122.405218,$109.00 ,South of Market,91,45
16379931,37.77780692,-122.3941265,$40.00 ,South of Market,100,169
10039256,37.77726303,-122.411828,$120.00 ,South of Market,82,151
15069107,37.77944223,-122.3926463,$119.00 ,South of Market,97,111
61333,37.77263813,-122.4211116,$200.00 ,South of Market,93,352
15258331,37.77787504,-122.4036294,$289.00 ,South of Market,92,29
9531201,37.78054108,-122.4046227,$230.00 ,South of Market,93,9
16985878,37.77224602,-122.4142887,$100.00 ,South of Market,98,53
16944112,37.78072844,-122.4052319,$255.00 ,South of Market,100,325
2771966,37.77313559,-122.410397,$128.00 ,South of Market,95,124
1059961,37.77981221,-122.4102231,"$2,149.00 ",South of Market,99,343
10103881,37.78359751,-122.398621,$450.00 ,South of Market,100,285
2436131,37.78202136,-122.4094605,$85.00 ,South of Market,80,352
12934423,37.77416218,-122.3944295,$150.00 ,South of Market,98,70
10235526,37.78433981,-122.4058586,$185.00 ,South of Market,97,262
10858096,37.77650011,-122.4039755,$299.00 ,South of Market,98,228
9333713,37.77863078,-122.4055698,$45.00 ,South of Market,93,348
1356817,37.77772074,-122.4041097,$159.00 ,South of Market,97,108
14534438,37.77767886,-122.4157608,$119.00 ,South of Market,100,109
15969602,37.78540218,-122.3907538,$199.00 ,South of Market,100,61
13315375,37.77280584,-122.4044993,$499.00 ,South of Market,97,302
51073,37.77116329,-122.4219948,$140.00 ,South of Market,99,31
9350357,37.77935073,-122.3962979,$250.00 ,South of Market,100,11
7318727,37.7807151,-122.4103443,$85.00 ,South of Market,68,358
17149111,37.7804654,-122.3892347,$345.00 ,South of Market,100,34
14139226,37.78076274,-122.4072985,$170.00 ,South of Market,82,356
12454870,37.77902553,-122.4079581,$300.00 ,South of Market,93,103
15329881,37.78581543,-122.3916443,$459.00 ,South of Market,86,91
7358222,37.78125643,-122.4095875,$85.00 ,South of Market,86,360
13263878,37.7756069,-122.4083486,$200.00 ,South of Market,91,63
10594703,37.7775639,-122.4116471,$105.00 ,South of Market,99,84
17000312,37.77372821,-122.4009088,$59.00 ,South of Market,93,27
11888831,37.77941201,-122.3972185,$220.00 ,South of Market,90,65
15362175,37.77819161,-122.4084513,$200.00 ,South of Market,95,3
5318758,37.77254354,-122.4225466,$88.00 ,South of Market,90,73
15181903,37.77206805,-122.3929169,$260.00 ,South of Market,99,336
16394300,37.78121628,-122.3931002,$50.00 ,South of Market,93,258
15469292,37.78070203,-122.4066773,$45.00 ,South of Market,90,343
1815437,37.77642014,-122.3951609,$115.00 ,South of Market,84,121
16986456,37.78506813,-122.3903426,$245.00 ,South of Market,95,356
10414061,37.77829286,-122.3941479,$275.00 ,South of Market,95,228
9971487,37.77721918,-122.3923846,$500.00 ,South of Market,99,248
16288478,37.78023752,-122.3963829,$40.00 ,South of Market,88,87
15967961,37.77351463,-122.4004043,$189.00 ,South of Market,90,302
15256802,37.77667277,-122.3947896,$195.00 ,South of Market,100,164
3663532,37.77776691,-122.403803,$175.00 ,South of Market,92,126
14148904,37.77482774,-122.387754,$220.00 ,South of Market,80,83
13622148,37.78011062,-122.4024983,$100.00 ,South of Market,100,151
17130769,37.78049703,-122.3896545,$319.00 ,South of Market,98,34
271660,37.77349633,-122.4009435,$324.00 ,South of Market,100,346
271602,37.7764143,-122.4045364,$189.00 ,South of Market,97,314
1484030,37.77550477,-122.4108822,$115.00 ,South of Market,98,92
15309962,37.78662843,-122.3911702,$75.00 ,South of Market,100,332
7202063,37.78406587,-122.4070673,$155.00 ,South of Market,97,150
16688361,37.76930836,-122.3883795,$225.00 ,South of Market,90,120
16393469,37.7783965,-122.3984441,$50.00 ,South of Market,90,181
1913043,37.78829886,-122.3915137,$135.00 ,South of Market,100,209
25827,37.78013391,-122.4034993,$199.00 ,South of Market,92,14
59314,37.7769789,-122.4104686,$225.00 ,South of Market,96,40
12543892,37.77348133,-122.4002579,$189.00 ,South of Market,94,327
6416247,37.77533862,-122.3921774,$99.00 ,South of Market,95,47
7333736,37.77827789,-122.3919789,$155.00 ,South of Market,97,362
15042195,37.77125081,-122.4021252,$984.00 ,South of Market,82,84
17320618,37.7792179,-122.4140316,$220.00 ,South of Market,100,329
1598489,37.77330573,-122.412615,$225.00 ,South of Market,98,30
1025032,37.77586933,-122.4034116,$100.00 ,South of Market,100,22
8627179,37.78692633,-122.3933682,$299.00 ,South of Market,95,340
11494929,37.77840716,-122.4046371,$325.00 ,South of Market,88,10
16017966,37.77634225,-122.4140733,$130.00 ,South of Market,99,43
4646355,37.77452699,-122.4133107,$85.00 ,South of Market,100,336
7857589,37.77049721,-122.4210605,$100.00 ,South of Market,100,174
10266040,37.7776658,-122.4117575,$150.00 ,South of Market,80,127
16507336,37.77112049,-122.4102438,$200.00 ,South of Market,95,57
7759236,37.77379076,-122.4168689,$795.00 ,South of Market,80,362
9971053,37.77568021,-122.4107634,$225.00 ,South of Market,93,361
2614474,37.78174202,-122.4021881,$115.00 ,South of Market,96,350
1205031,37.77621392,-122.3970299,$122.00 ,South of Market,99,345
15917855,37.78479018,-122.3927306,$289.00 ,South of Market,90,117
13240929,37.77075139,-122.3942694,$260.00 ,South of Market,96,329
877124,37.77554633,-122.4094799,$95.00 ,South of Market,95,141
17867364,37.7793275,-122.4098055,$275.00 ,South of Market,100,306
8741445,37.77802587,-122.3930333,$169.00 ,South of Market,97,4
15918674,37.77941635,-122.4085106,$45.00 ,South of Market,82,318
4630076,37.77527657,-122.4075229,$200.00 ,South of Market,97,96
16311341,37.77987631,-122.4047215,$295.00 ,South of Market,100,179
15999494,37.77683065,-122.4107003,$120.00 ,South of Market,92,358
16032247,37.77333136,-122.3976533,$130.00 ,South of Market,90,276
16121736,37.77696084,-122.4118758,$201.00 ,South of Market,100,244
9970079,37.77842834,-122.3942366,$500.00 ,South of Market,93,250
17342852,37.78990112,-122.3905088,$140.00 ,South of Market,100,44
5333346,37.7778584,-122.4117759,$180.00 ,South of Market,96,365
6765283,37.77062551,-122.4222927,$195.00 ,South of Market,100,87
14770921,37.78824688,-122.3920197,$250.00 ,South of Market,100,83
3780418,37.77576471,-122.4154915,$170.00 ,South of Market,96,277
14375718,37.77507815,-122.417099,$800.00 ,South of Market,93,365
16605473,37.7841902,-122.3898224,$350.00 ,South of Market,100,355
4137053,37.77241159,-122.4209302,$120.00 ,South of Market,96,364
640352,37.78128197,-122.4034604,$975.00 ,South of Market,96,361
958507,37.77719287,-122.4087119,$220.00 ,South of Market,96,276
2007101,37.78018909,-122.406009,$600.00 ,South of Market,96,340
1237000,37.78654519,-122.3902817,$135.00 ,South of Market,100,184
138681,37.77284289,-122.3968654,$500.00 ,South of Market,98,91
15916432,37.78011535,-122.3903317,$40.00 ,South of Market,100,169
5686663,37.77697329,-122.3923484,$120.00 ,South of Market,90,13
17124710,37.78201211,-122.3895166,$60.00 ,South of Market,100,39
9116643,37.77924717,-122.3921009,$499.00 ,South of Market,100,83
13770658,37.77586252,-122.3997244,$200.00 ,South of Market,100,364
10395518,37.77885804,-122.4101408,$199.00 ,South of Market,94,276
15916933,37.78009348,-122.3908134,$40.00 ,South of Market,100,152
15312095,37.77723543,-122.3923023,$200.00 ,South of Market,100,361
1171918,37.77696561,-122.4047544,$245.00 ,South of Market,99,90
11083313,37.7782596,-122.4115697,$104.00 ,South of Market,88,150
15883735,37.78050668,-122.4035411,$120.00 ,South of Market,70,54
15858137,37.77361361,-122.3964241,$210.00 ,South of Market,97,57
3219171,37.77761961,-122.41397,$160.00 ,South of Market,98,159
3940024,37.77516935,-122.4179238,$85.00 ,South of Market,100,114
5184693,37.77564463,-122.40068,$75.00 ,South of Market,96,102
15855471,37.77298113,-122.3965329,$129.00 ,South of Market,88,90
779856,37.77911996,-122.3988437,$120.00 ,South of Market,93,337
5299327,37.77807856,-122.4063959,$152.00 ,South of Market,95,365
14339856,37.78658506,-122.3897617,$185.00 ,South of Market,100,305
806199,37.78785664,-122.3932542,$265.00 ,South of Market,99,122
7902889,37.78594,-122.3940883,$90.00 ,South of Market,96,268
16274869,37.77193018,-122.417895,$250.00 ,South of Market,100,116
12211598,37.77918378,-122.4060828,$149.00 ,South of Market,98,167
1725833,37.78898574,-122.3893313,$365.00 ,South of Market,98,353
13916640,37.78177329,-122.410686,$169.00 ,South of Market,80,202
13061396,37.77516811,-122.3930289,$600.00 ,South of Market,100,332
2460904,37.78289074,-122.3936502,$150.00 ,South of Market,93,259
17111456,37.78196946,-122.3892278,$128.00 ,South of Market,100,14
8149387,37.77862913,-122.4055623,$700.00 ,South of Market,99,364
5904746,37.77701318,-122.4098888,$150.00 ,South of Market,100,92
11365069,37.77912154,-122.4044758,$65.00 ,South of Market,98,293
17242453,37.78209684,-122.3947724,$150.00 ,South of Market,100,89
1018426,37.77596572,-122.4050376,$311.00 ,South of Market,96,364
7575510,37.7796034,-122.4117566,$75.00 ,South of Market,88,215
17192915,37.77480282,-122.3987685,$60.00 ,South of Market,100,41
1840346,37.78750619,-122.389894,$185.00 ,South of Market,97,227
7826527,37.77738979,-122.4023717,$399.00 ,South of Market,91,332
1329465,37.77805862,-122.395011,$200.00 ,South of Market,100,304
3183280,37.77630771,-122.3950558,$375.00 ,South of Market,99,167
6181501,37.78490189,-122.3954285,$299.00 ,South of Market,92,119
17240727,37.7820935,-122.3949426,$300.00 ,South of Market,100,360
6591087,37.77681134,-122.3971976,$180.00 ,South of Market,100,5
12325483,37.77540369,-122.4062392,$250.00 ,South of Market,100,178
16847432,37.78836496,-122.3912397,$340.00 ,South of Market,100,143
15929914,37.78129865,-122.3898635,$180.00 ,South of Market,71,190
2496762,37.78827876,-122.3927862,$515.00 ,South of Market,91,63
7439398,37.77533803,-122.4176948,$249.00 ,South of Market,97,83
7904844,37.77978902,-122.4123198,$75.00 ,South of Market,85,277
10999421,37.7891069,-122.391145,$165.00 ,South of Market,93,52
11458098,37.77616775,-122.3978304,$150.00 ,South of Market,80,352
16569879,37.78678845,-122.3917757,$300.00 ,South of Market,100,361
17528919,37.77394298,-122.4169694,$59.00 ,South of Market,95,93
15094108,37.77803664,-122.3913763,$982.00 ,South of Market,100,170
14930216,37.78157426,-122.4103451,"$1,000.00 ",South of Market,100,89
9670867,37.77678385,-122.4162431,$300.00 ,South of Market,98,37
15150589,37.78649115,-122.3924504,$249.00 ,South of Market,91,142
8472666,37.77218583,-122.4167222,$250.00 ,South of Market,89,30
12522344,37.77237744,-122.3923111,$148.00 ,South of Market,98,32
8712650,37.77239845,-122.4125715,$239.00 ,South of Market,100,18
15287794,37.78016645,-122.4078939,$150.00 ,South of Market,90,354
7476075,37.78725786,-122.3943964,$189.00 ,South of Market,93,17
3199784,37.77961188,-122.3919489,$322.00 ,South of Market,93,335
8940883,37.77765535,-122.4043913,$315.00 ,South of Market,92,31
14390037,37.77821597,-122.4022659,$125.00 ,South of Market,97,5
6625407,37.77225553,-122.4138811,$350.00 ,South of Market,100,89
16119837,37.77699276,-122.412514,$66.00 ,South of Market,80,21
11758837,37.78159957,-122.4022755,$55.00 ,South of Market,90,350
381083,37.78095845,-122.3889638,$125.00 ,South of Market,99,122
17697749,37.78555958,-122.3892173,$135.00 ,South of Market,100,175
7458945,37.77888691,-122.4063812,$300.00 ,South of Market,92,26
16973631,37.7745452,-122.396205,$150.00 ,South of Market,100,44
908913,37.77442699,-122.4086931,$225.00 ,South of Market,92,134
14139412,37.77969754,-122.4068922,$65.00 ,South of Market,79,365
1901682,37.77304144,-122.4127181,$125.00 ,South of Market,96,6
16883902,37.78389289,-122.3905286,$199.00 ,South of Market,93,200
12207073,37.78858944,-122.3911813,$109.00 ,South of Market,94,287
7987618,37.77485047,-122.390484,$149.00 ,South of Market,98,261
16844708,37.78425478,-122.3924081,$215.00 ,South of Market,100,4
7358354,37.78242705,-122.4091008,$85.00 ,South of Market,68,360
16605493,37.77913473,-122.4071388,$50.00 ,South of Market,92,16
8144647,37.77700409,-122.3964387,$95.00 ,South of Market,95,360
9669444,37.78113035,-122.4081239,$225.00 ,South of Market,100,23
14139488,37.78098584,-122.4062742,$79.00 ,South of Market,83,355
4129398,37.771972,-122.4115319,$91.00 ,South of Market,96,302
6423969,37.77556655,-122.3930171,$80.00 ,South of Market,92,79
3468179,37.77908157,-122.4088611,$160.00 ,South of Market,97,56
17225268,37.78129564,-122.4051197,$175.00 ,South of Market,93,64
14091480,37.77614897,-122.4078707,$100.00 ,South of Market,96,11
7939648,37.77907454,-122.4012836,$250.00 ,South of Market,92,244
16780250,37.77390369,-122.4120779,$89.00 ,South of Market,100,39
4718898,37.77079269,-122.4215184,$207.00 ,South of Market,100,267
1442028,37.7861495,-122.3935916,$390.00 ,South of Market,90,115
12024261,37.78215607,-122.3900347,$125.00 ,South of Market,93,63
1229606,37.77629798,-122.4096559,$116.00 ,South of Market,93,284
6567853,37.77388986,-122.3999993,$245.00 ,South of Market,100,120
12157566,37.77790834,-122.4046771,$379.00 ,South of Market,91,279
10436695,37.77850945,-122.4107611,$94.00 ,South of Market,89,178
10813523,37.78205625,-122.3965488,$95.00 ,South of Market,84,359
16056393,37.7729067,-122.3914107,$189.00 ,South of Market,100,3
8487785,37.77755711,-122.411618,$260.00 ,South of Market,89,152
41423,37.73556832,-122.4330159,$126.00 ,Glen Park,89,254
7091102,37.73796998,-122.4284109,$150.00 ,Glen Park,94,63
10613981,37.73538114,-122.4307363,$199.00 ,Glen Park,98,126
6452357,37.7420827,-122.4264123,$150.00 ,Glen Park,97,179
62519,37.74182583,-122.4299312,$120.00 ,Glen Park,99,15
7601779,37.73375771,-122.434703,$170.00 ,Glen Park,88,66
2096756,37.73507969,-122.4394927,$214.00 ,Glen Park,97,40
5863674,37.73746422,-122.4287063,$200.00 ,Glen Park,98,342
3081324,37.73422738,-122.431293,$325.00 ,Glen Park,91,333
15010218,37.73365785,-122.4334555,$130.00 ,Glen Park,94,344
14596029,37.73419642,-122.4326484,$495.00 ,Glen Park,100,333
2374361,37.73883604,-122.425608,$200.00 ,Glen Park,100,258
1669240,37.73984906,-122.4281852,$148.00 ,Glen Park,97,324
13219968,37.74142659,-122.4259754,$600.00 ,Glen Park,100,12
1652301,37.74090003,-122.4307061,$225.00 ,Glen Park,99,182
997356,37.73488813,-122.4386129,$111.00 ,Glen Park,98,153
15734755,37.74132238,-122.4297346,$140.00 ,Glen Park,100,59
10838870,37.73968314,-122.4260775,$175.00 ,Glen Park,92,88
183859,37.73625672,-122.4367697,$224.00 ,Glen Park,96,260
15074616,37.7355557,-122.4332216,$99.00 ,Glen Park,99,344
10943827,37.7388493,-122.4359413,$139.00 ,Glen Park,95,134
2197345,37.74176879,-122.4299927,$99.00 ,Glen Park,94,82
16673412,37.74171188,-122.4275107,$59.00 ,Glen Park,100,12
10587791,37.74118376,-122.4302487,$250.00 ,Glen Park,91,173
4156390,37.73967314,-122.4269439,$75.00 ,Glen Park,96,196
12930014,37.7389651,-122.4261829,$140.00 ,Glen Park,100,89
11101987,37.73427647,-122.4362517,$130.00 ,Glen Park,98,284
190722,37.74215307,-122.4257957,$315.00 ,Glen Park,99,152
3712976,37.73836029,-122.4270454,$178.00 ,Glen Park,97,223
992676,37.73484983,-122.4340654,$135.00 ,Glen Park,96,310
1566146,37.73878462,-122.4349812,$300.00 ,Glen Park,95,85
7759317,37.73429744,-122.4306094,$150.00 ,Glen Park,98,140
11100497,37.73427344,-122.4362543,$300.00 ,Glen Park,100,87
5918090,37.73903925,-122.4266529,$240.00 ,Glen Park,96,313
15375745,37.73555673,-122.4389483,$139.00 ,Glen Park,96,177
9051457,37.73490691,-122.4297651,$495.00 ,Glen Park,100,91
7561641,37.73711644,-122.4274372,$239.00 ,Glen Park,100,364
482592,37.73429085,-122.4349105,$500.00 ,Glen Park,95,361
13762929,37.74158643,-122.4296218,$86.00 ,Glen Park,90,69
760794,37.73868155,-122.4294852,$250.00 ,Glen Park,90,36
11345707,37.73562792,-122.4376999,$108.00 ,Glen Park,99,268
11572203,37.73796608,-122.4324592,$100.00 ,Glen Park,100,244
7228686,37.73823943,-122.4358748,$150.00 ,Glen Park,84,97
16587110,37.73728816,-122.4316636,$170.00 ,Glen Park,100,18
5395767,37.73583779,-122.4356771,$250.00 ,Glen Park,88,337
77175,37.73838179,-122.4337516,$135.00 ,Glen Park,97,335
11816435,37.74147914,-122.4251045,$475.00 ,Glen Park,96,42
9717685,37.73385724,-122.435263,$65.00 ,Glen Park,100,336
4511292,37.73768465,-122.4347042,$175.00 ,Glen Park,100,200
7009654,37.73631883,-122.4369148,$65.00 ,Glen Park,98,154
13222086,37.73775981,-122.4366438,$250.00 ,Glen Park,100,35
3309722,37.73880541,-122.4252138,$200.00 ,Glen Park,97,191
15770878,37.74130655,-122.4325716,$67.00 ,Glen Park,93,101
17236753,37.76087984,-122.3884846,$324.00 ,Potrero Hill,100,31
2424297,37.75663045,-122.3983975,$119.00 ,Potrero Hill,100,171
1618751,37.75663902,-122.4027121,$249.00 ,Potrero Hill,96,364
3486460,37.75726938,-122.398177,$133.00 ,Potrero Hill,98,267
1750093,37.75720055,-122.3926007,$300.00 ,Potrero Hill,95,345
15774102,37.76377835,-122.4035765,$209.00 ,Potrero Hill,100,103
13332858,37.764055,-122.3951817,$250.00 ,Potrero Hill,97,158
1454407,37.75789564,-122.4030069,$500.00 ,Potrero Hill,96,352
4122671,37.75577665,-122.3894606,$100.00 ,Potrero Hill,98,63
8417986,37.75807816,-122.3997755,$160.00 ,Potrero Hill,99,32
15430314,37.76159178,-122.3875206,$169.00 ,Potrero Hill,91,147
2355859,37.76216762,-122.3954305,$280.00 ,Potrero Hill,98,321
3416013,37.75091278,-122.3962869,$133.00 ,Potrero Hill,99,293
1539723,37.75493651,-122.4012611,$549.00 ,Potrero Hill,100,357
5242394,37.75744708,-122.3990138,$140.00 ,Potrero Hill,98,259
4324832,37.75815332,-122.4026288,$250.00 ,Potrero Hill,95,260
900485,37.75672788,-122.4027036,"$2,500.00 ",Potrero Hill,89,365
392543,37.7619571,-122.3941138,$250.00 ,Potrero Hill,96,352
14383794,37.75260361,-122.3975976,$97.00 ,Potrero Hill,80,27
17300611,37.75818503,-122.4008166,$495.00 ,Potrero Hill,100,8
3994686,37.76057174,-122.3965259,$295.00 ,Potrero Hill,96,86
16700935,37.76458754,-122.3940645,$150.00 ,Potrero Hill,96,351
1276186,37.75722738,-122.4018186,$395.00 ,Potrero Hill,100,300
1407244,37.76243663,-122.3945978,$500.00 ,Potrero Hill,96,356
1260834,37.75724038,-122.3975467,$89.00 ,Potrero Hill,93,222
6749412,37.76033782,-122.4052499,$157.00 ,Potrero Hill,95,310
8386721,37.76158678,-122.4019315,$550.00 ,Potrero Hill,95,176
6273036,37.75487794,-122.4023512,$160.00 ,Potrero Hill,91,362
16710475,37.75993709,-122.3989888,$150.00 ,Potrero Hill,100,356
1096273,37.75664382,-122.4012724,$190.00 ,Potrero Hill,91,99
11909624,37.75092325,-122.4011192,$277.00 ,Potrero Hill,94,175
10648093,37.7620038,-122.3927837,$500.00 ,Potrero Hill,100,341
9157104,37.76369893,-122.4031912,$575.00 ,Potrero Hill,97,7
899499,37.75342014,-122.3920084,$211.00 ,Potrero Hill,89,284
7305114,37.76398202,-122.3959747,$260.00 ,Potrero Hill,94,343
948066,37.76243973,-122.4037506,$210.00 ,Potrero Hill,93,364
7386838,37.75914688,-122.3954857,$675.00 ,Potrero Hill,91,362
3570383,37.75953865,-122.4054003,$125.00 ,Potrero Hill,89,186
7360699,37.75843457,-122.4011213,$175.00 ,Potrero Hill,94,62
14988703,37.76266751,-122.3947399,$200.00 ,Potrero Hill,100,316
7949624,37.75525646,-122.3982669,$125.00 ,Potrero Hill,95,168
980783,37.76460214,-122.4041456,$190.00 ,Potrero Hill,99,73
9910056,37.7626039,-122.3949968,$150.00 ,Potrero Hill,93,146
1340755,37.7613506,-122.3947413,$145.00 ,Potrero Hill,94,363
1520929,37.76054896,-122.4040216,$250.00 ,Potrero Hill,93,325
1233002,37.75144619,-122.390065,$125.00 ,Potrero Hill,90,183
516836,37.75933372,-122.4036716,$135.00 ,Potrero Hill,96,316
13652344,37.76248797,-122.4011454,$190.00 ,Potrero Hill,96,268
14143133,37.75413519,-122.4014826,$250.00 ,Potrero Hill,97,105
1855096,37.76457868,-122.3933537,$190.00 ,Potrero Hill,99,191
16256179,37.75504534,-122.4008316,$327.00 ,Potrero Hill,88,75
14304773,37.76409726,-122.3877482,$224.00 ,Potrero Hill,100,136
6473215,37.75941494,-122.4018082,$500.00 ,Potrero Hill,90,365
6554831,37.75383046,-122.3924535,$148.00 ,Potrero Hill,92,291
13331968,37.76110633,-122.3973649,$389.00 ,Potrero Hill,97,88
9760253,37.76550392,-122.394813,$139.00 ,Potrero Hill,94,249
10792386,37.75805553,-122.3911791,$250.00 ,Potrero Hill,100,175
12006,37.76341906,-122.3943347,$375.00 ,Potrero Hill,93,357
3205059,37.76050206,-122.393553,$155.00 ,Potrero Hill,96,335
487019,37.75599837,-122.4002235,$210.00 ,Potrero Hill,87,177
5630741,37.763374,-122.3870892,$345.00 ,Potrero Hill,96,361
14576360,37.75925923,-122.3928591,$120.00 ,Potrero Hill,100,77
879326,37.76019658,-122.3960119,$700.00 ,Potrero Hill,74,59
699723,37.76643765,-122.3958833,$325.00 ,Potrero Hill,97,334
7859448,37.7622435,-122.3967375,$85.00 ,Potrero Hill,100,241
13478765,37.7549054,-122.4000241,$148.00 ,Potrero Hill,98,33
4713319,37.7599279,-122.3923102,$250.00 ,Potrero Hill,92,365
11659435,37.76159242,-122.4046124,$195.00 ,Potrero Hill,93,8
3877462,37.76216767,-122.397064,$85.00 ,Potrero Hill,98,90
862220,37.75658046,-122.4004701,$210.00 ,Potrero Hill,99,168
7055126,37.75956554,-122.3947065,$225.00 ,Potrero Hill,97,178
598271,37.75942516,-122.4039762,$118.00 ,Potrero Hill,96,325
12093052,37.75140352,-122.4002244,$429.00 ,Potrero Hill,100,11
273530,37.75612324,-122.3996666,$300.00 ,Potrero Hill,98,65
3705206,37.76419418,-122.3946437,$260.00 ,Potrero Hill,98,91
16137098,37.76267602,-122.3900337,$125.00 ,Potrero Hill,86,91
10839300,37.76225759,-122.3935217,$570.00 ,Potrero Hill,95,355
2483405,37.75691254,-122.3972923,$459.00 ,Potrero Hill,96,178
15591362,37.75636644,-122.4022954,$210.00 ,Potrero Hill,100,42
